#Force Data
#TIMESTEP, Cl, Cd, Clp, Cdp, Clv, Cdv
   0.41006E+01   0.15811E+00   0.14732E+01   0.13414E+00   0.14364E+01   0.23970E-01   0.36753E-01
   0.42007E+01   0.14062E+00   0.14735E+01   0.11704E+00   0.14365E+01   0.23573E-01   0.37001E-01
   0.43007E+01   0.12231E+00   0.14729E+01   0.99249E-01   0.14357E+01   0.23063E-01   0.37222E-01
   0.44007E+01   0.10325E+00   0.14714E+01   0.80813E-01   0.14340E+01   0.22440E-01   0.37408E-01
   0.45007E+01   0.83564E-01   0.14692E+01   0.61858E-01   0.14317E+01   0.21706E-01   0.37558E-01
   0.46007E+01   0.63317E-01   0.14665E+01   0.42452E-01   0.14288E+01   0.20865E-01   0.37670E-01
   0.47007E+01   0.42633E-01   0.14633E+01   0.22714E-01   0.14256E+01   0.19919E-01   0.37743E-01
   0.48007E+01   0.21600E-01   0.14599E+01   0.27268E-02   0.14221E+01   0.18873E-01   0.37781E-01
   0.49008E+01   0.33182E-03   0.14562E+01  -0.17400E-01   0.14185E+01   0.17732E-01   0.37784E-01
   0.50008E+01  -0.21054E-01   0.14526E+01  -0.37555E-01   0.14148E+01   0.16502E-01   0.37759E-01
   0.51008E+01  -0.42441E-01   0.14490E+01  -0.57628E-01   0.14112E+01   0.15187E-01   0.37706E-01
   0.52008E+01  -0.63724E-01   0.14454E+01  -0.77519E-01   0.14078E+01   0.13796E-01   0.37631E-01
   0.53008E+01  -0.84782E-01   0.14421E+01  -0.97117E-01   0.14046E+01   0.12334E-01   0.37538E-01
   0.54008E+01  -0.10549E+00   0.14391E+01  -0.11630E+00   0.14017E+01   0.10811E-01   0.37430E-01
   0.55009E+01  -0.12572E+00   0.14365E+01  -0.13496E+00   0.13992E+01   0.92308E-02   0.37312E-01
   0.56009E+01  -0.14540E+00   0.14344E+01  -0.15300E+00   0.13972E+01   0.76044E-02   0.37190E-01
   0.57009E+01  -0.16437E+00   0.14328E+01  -0.17031E+00   0.13957E+01   0.59402E-02   0.37067E-01
   0.58009E+01  -0.18254E+00   0.14318E+01  -0.18679E+00   0.13949E+01   0.42455E-02   0.36948E-01
   0.59009E+01  -0.19981E+00   0.14315E+01  -0.20234E+00   0.13946E+01   0.25301E-02   0.36837E-01
   0.60009E+01  -0.21608E+00   0.14317E+01  -0.21688E+00   0.13950E+01   0.80350E-03   0.36738E-01
   0.61010E+01  -0.23124E+00   0.14325E+01  -0.23031E+00   0.13959E+01  -0.92582E-03   0.36655E-01
   0.62010E+01  -0.24521E+00   0.14340E+01  -0.24256E+00   0.13974E+01  -0.26479E-02   0.36587E-01
   0.63010E+01  -0.25790E+00   0.14359E+01  -0.25355E+00   0.13993E+01  -0.43537E-02   0.36540E-01
   0.64010E+01  -0.26924E+00   0.14382E+01  -0.26320E+00   0.14017E+01  -0.60338E-02   0.36511E-01
   0.65010E+01  -0.27915E+00   0.14408E+01  -0.27147E+00   0.14043E+01  -0.76788E-02   0.36500E-01
   0.66010E+01  -0.28758E+00   0.14437E+01  -0.27830E+00   0.14072E+01  -0.92798E-02   0.36508E-01
   0.67010E+01  -0.29444E+00   0.14468E+01  -0.28362E+00   0.14103E+01  -0.10828E-01   0.36533E-01
   0.68011E+01  -0.29970E+00   0.14500E+01  -0.28738E+00   0.14134E+01  -0.12314E-01   0.36572E-01
   0.69011E+01  -0.30331E+00   0.14532E+01  -0.28958E+00   0.14166E+01  -0.13730E-01   0.36625E-01
   0.70011E+01  -0.30525E+00   0.14563E+01  -0.29018E+00   0.14196E+01  -0.15069E-01   0.36688E-01
   0.71011E+01  -0.30550E+00   0.14593E+01  -0.28918E+00   0.14225E+01  -0.16323E-01   0.36760E-01
   0.72011E+01  -0.30404E+00   0.14620E+01  -0.28656E+00   0.14252E+01  -0.17485E-01   0.36838E-01
   0.73011E+01  -0.30088E+00   0.14645E+01  -0.28233E+00   0.14276E+01  -0.18548E-01   0.36921E-01
   0.74012E+01  -0.29600E+00   0.14665E+01  -0.27650E+00   0.14295E+01  -0.19507E-01   0.37005E-01
   0.75012E+01  -0.28944E+00   0.14682E+01  -0.26908E+00   0.14311E+01  -0.20356E-01   0.37089E-01
   0.76012E+01  -0.28120E+00   0.14693E+01  -0.26011E+00   0.14322E+01  -0.21090E-01   0.37172E-01
   0.77012E+01  -0.27134E+00   0.14701E+01  -0.24963E+00   0.14328E+01  -0.21704E-01   0.37251E-01
   0.78012E+01  -0.25989E+00   0.14703E+01  -0.23769E+00   0.14330E+01  -0.22195E-01   0.37325E-01
   0.79012E+01  -0.24691E+00   0.14700E+01  -0.22435E+00   0.14327E+01  -0.22559E-01   0.37393E-01
   0.80012E+01  -0.23248E+00   0.14694E+01  -0.20969E+00   0.14319E+01  -0.22795E-01   0.37454E-01
   0.81013E+01  -0.21669E+00   0.14683E+01  -0.19379E+00   0.14308E+01  -0.22900E-01   0.37508E-01
   0.82013E+01  -0.19961E+00   0.14668E+01  -0.17673E+00   0.14292E+01  -0.22874E-01   0.37554E-01
   0.83013E+01  -0.18134E+00   0.14650E+01  -0.15862E+00   0.14274E+01  -0.22716E-01   0.37592E-01
   0.84013E+01  -0.16199E+00   0.14630E+01  -0.13956E+00   0.14254E+01  -0.22428E-01   0.37624E-01
   0.85013E+01  -0.14168E+00   0.14608E+01  -0.11967E+00   0.14231E+01  -0.22010E-01   0.37649E-01
   0.86013E+01  -0.12053E+00   0.14585E+01  -0.99064E-01   0.14208E+01  -0.21466E-01   0.37668E-01
   0.87014E+01  -0.98641E-01   0.14562E+01  -0.77843E-01   0.14185E+01  -0.20798E-01   0.37682E-01
   0.88014E+01  -0.76146E-01   0.14539E+01  -0.56136E-01   0.14162E+01  -0.20010E-01   0.37692E-01
   0.89014E+01  -0.53166E-01   0.14516E+01  -0.34059E-01   0.14139E+01  -0.19107E-01   0.37700E-01
   0.90014E+01  -0.29836E-01   0.14496E+01  -0.11742E-01   0.14119E+01  -0.18094E-01   0.37705E-01
   0.91014E+01  -0.62840E-02   0.14477E+01   0.10693E-01   0.14100E+01  -0.16977E-01   0.37710E-01
   0.92014E+01   0.17336E-01   0.14462E+01   0.33097E-01   0.14085E+01  -0.15761E-01   0.37715E-01
   0.93015E+01   0.40907E-01   0.14449E+01   0.55360E-01   0.14072E+01  -0.14453E-01   0.37722E-01
   0.94015E+01   0.64302E-01   0.14440E+01   0.77363E-01   0.14062E+01  -0.13061E-01   0.37729E-01
   0.95015E+01   0.87356E-01   0.14434E+01   0.98949E-01   0.14057E+01  -0.11593E-01   0.37740E-01
   0.96015E+01   0.10995E+00   0.14433E+01   0.12000E+00   0.14055E+01  -0.10055E-01   0.37753E-01
   0.97015E+01   0.13160E+00   0.14434E+01   0.14006E+00   0.14057E+01  -0.84590E-02   0.37769E-01
   0.98015E+01   0.15360E+00   0.14440E+01   0.16041E+00   0.14062E+01  -0.68099E-02   0.37787E-01
   0.99015E+01   0.17362E+00   0.14450E+01   0.17874E+00   0.14072E+01  -0.51178E-02   0.37809E-01
   0.10002E+02   0.19311E+00   0.14463E+01   0.19650E+00   0.14085E+01  -0.33946E-02   0.37834E-01
   0.10102E+02   0.21135E+00   0.14480E+01   0.21300E+00   0.14102E+01  -0.16491E-02   0.37862E-01
   0.10202E+02   0.22855E+00   0.14500E+01   0.22844E+00   0.14121E+01   0.10891E-03   0.37892E-01
   0.10302E+02   0.24434E+00   0.14521E+01   0.24247E+00   0.14142E+01   0.18689E-02   0.37924E-01
   0.10402E+02   0.25874E+00   0.14544E+01   0.25512E+00   0.14164E+01   0.36205E-02   0.37957E-01
   0.10502E+02   0.27157E+00   0.14568E+01   0.26621E+00   0.14188E+01   0.53531E-02   0.37990E-01
   0.10602E+02   0.28285E+00   0.14592E+01   0.27579E+00   0.14212E+01   0.70564E-02   0.38022E-01
   0.10702E+02   0.29243E+00   0.14617E+01   0.28371E+00   0.14236E+01   0.87195E-02   0.38053E-01
   0.10802E+02   0.30028E+00   0.14641E+01   0.28995E+00   0.14260E+01   0.10332E-01   0.38084E-01
   0.10902E+02   0.30632E+00   0.14664E+01   0.29444E+00   0.14283E+01   0.11885E-01   0.38112E-01
   0.11002E+02   0.31051E+00   0.14686E+01   0.29714E+00   0.14305E+01   0.13367E-01   0.38138E-01
   0.11102E+02   0.31282E+00   0.14707E+01   0.29805E+00   0.14325E+01   0.14770E-01   0.38160E-01
   0.11202E+02   0.31323E+00   0.14725E+01   0.29715E+00   0.14343E+01   0.16084E-01   0.38181E-01
   0.11302E+02   0.31176E+00   0.14740E+01   0.29446E+00   0.14358E+01   0.17302E-01   0.38198E-01
   0.11402E+02   0.30840E+00   0.14752E+01   0.28998E+00   0.14370E+01   0.18414E-01   0.38212E-01
   0.11502E+02   0.30316E+00   0.14760E+01   0.28375E+00   0.14378E+01   0.19414E-01   0.38224E-01
   0.11602E+02   0.29608E+00   0.14766E+01   0.27579E+00   0.14383E+01   0.20295E-01   0.38234E-01
   0.11702E+02   0.28719E+00   0.14768E+01   0.26614E+00   0.14385E+01   0.21052E-01   0.38242E-01
   0.11802E+02   0.27654E+00   0.14766E+01   0.25486E+00   0.14384E+01   0.21680E-01   0.38250E-01
   0.11902E+02   0.26422E+00   0.14761E+01   0.24205E+00   0.14379E+01   0.22175E-01   0.38257E-01
   0.12002E+02   0.25029E+00   0.14754E+01   0.22776E+00   0.14371E+01   0.22532E-01   0.38265E-01
   0.12102E+02   0.23484E+00   0.14743E+01   0.21209E+00   0.14361E+01   0.22750E-01   0.38272E-01
   0.12202E+02   0.21797E+00   0.14730E+01   0.19514E+00   0.14348E+01   0.22826E-01   0.38281E-01
   0.12302E+02   0.19977E+00   0.14715E+01   0.17701E+00   0.14332E+01   0.22761E-01   0.38292E-01
   0.12402E+02   0.18037E+00   0.14699E+01   0.15782E+00   0.14316E+01   0.22555E-01   0.38304E-01
   0.12502E+02   0.15990E+00   0.14681E+01   0.13769E+00   0.14298E+01   0.22208E-01   0.38318E-01
   0.12602E+02   0.13847E+00   0.14663E+01   0.11674E+00   0.14280E+01   0.21723E-01   0.38334E-01
   0.12702E+02   0.11620E+00   0.14645E+01   0.95099E-01   0.14261E+01   0.21102E-01   0.38353E-01
   0.12802E+02   0.93229E-01   0.14627E+01   0.72881E-01   0.14243E+01   0.20348E-01   0.38373E-01
   0.12902E+02   0.69693E-01   0.14610E+01   0.50226E-01   0.14226E+01   0.19467E-01   0.38396E-01
   0.13002E+02   0.45719E-01   0.14594E+01   0.27256E-01   0.14210E+01   0.18462E-01   0.38422E-01
   0.13102E+02   0.21446E-01   0.14580E+01   0.41056E-02   0.14195E+01   0.17341E-01   0.38449E-01
   0.13202E+02  -0.29920E-02   0.14567E+01  -0.19101E-01   0.14183E+01   0.16109E-01   0.38478E-01
   0.13302E+02  -0.27433E-01   0.14557E+01  -0.42208E-01   0.14172E+01   0.14775E-01   0.38509E-01
   0.13402E+02  -0.51729E-01   0.14550E+01  -0.65074E-01   0.14165E+01   0.13346E-01   0.38542E-01
   0.13502E+02  -0.75756E-01   0.14545E+01  -0.87586E-01   0.14160E+01   0.11830E-01   0.38575E-01
   0.13602E+02  -0.99351E-01   0.14544E+01  -0.10959E+00   0.14158E+01   0.10239E-01   0.38608E-01
   0.13702E+02  -0.12236E+00   0.14545E+01  -0.13094E+00   0.14158E+01   0.85796E-02   0.38642E-01
   0.13802E+02  -0.14466E+00   0.14549E+01  -0.15153E+00   0.14162E+01   0.68643E-02   0.38674E-01
   0.13902E+02  -0.16610E+00   0.14556E+01  -0.17121E+00   0.14169E+01   0.51043E-02   0.38706E-01
   0.14002E+02  -0.18654E+00   0.14565E+01  -0.18985E+00   0.14178E+01   0.33096E-02   0.38735E-01
   0.14102E+02  -0.20586E+00   0.14577E+01  -0.20736E+00   0.14190E+01   0.14922E-02   0.38762E-01
   0.14202E+02  -0.22393E+00   0.14591E+01  -0.22359E+00   0.14203E+01  -0.33642E-03   0.38787E-01
   0.14302E+02  -0.24063E+00   0.14607E+01  -0.23846E+00   0.14219E+01  -0.21643E-02   0.38808E-01
   0.14402E+02  -0.25586E+00   0.14624E+01  -0.25188E+00   0.14236E+01  -0.39797E-02   0.38827E-01
   0.14502E+02  -0.26952E+00   0.14642E+01  -0.26375E+00   0.14254E+01  -0.57709E-02   0.38842E-01
   0.14602E+02  -0.28152E+00   0.14661E+01  -0.27400E+00   0.14272E+01  -0.75264E-02   0.38853E-01
   0.14702E+02  -0.29178E+00   0.14680E+01  -0.28254E+00   0.14291E+01  -0.92351E-02   0.38860E-01
   0.14802E+02  -0.30023E+00   0.14698E+01  -0.28934E+00   0.14310E+01  -0.10886E-01   0.38864E-01
   0.14902E+02  -0.30682E+00   0.14716E+01  -0.29435E+00   0.14327E+01  -0.12470E-01   0.38864E-01
   0.15002E+02  -0.31149E+00   0.14733E+01  -0.29752E+00   0.14345E+01  -0.13976E-01   0.38860E-01
   0.15102E+02  -0.31423E+00   0.14749E+01  -0.29883E+00   0.14361E+01  -0.15396E-01   0.38853E-01
   0.15202E+02  -0.31503E+00   0.14764E+01  -0.29831E+00   0.14375E+01  -0.16721E-01   0.38842E-01
   0.15302E+02  -0.31388E+00   0.14776E+01  -0.29594E+00   0.14388E+01  -0.17944E-01   0.38829E-01
   0.15402E+02  -0.31079E+00   0.14786E+01  -0.29173E+00   0.14397E+01  -0.19058E-01   0.38814E-01
   0.15502E+02  -0.30577E+00   0.14793E+01  -0.28572E+00   0.14405E+01  -0.20057E-01   0.38799E-01
   0.15602E+02  -0.29888E+00   0.14797E+01  -0.27794E+00   0.14409E+01  -0.20935E-01   0.38784E-01
   0.15702E+02  -0.29013E+00   0.14798E+01  -0.26844E+00   0.14411E+01  -0.21686E-01   0.38770E-01
   0.15802E+02  -0.27958E+00   0.14797E+01  -0.25727E+00   0.14409E+01  -0.22308E-01   0.38758E-01
   0.15902E+02  -0.26731E+00   0.14793E+01  -0.24452E+00   0.14405E+01  -0.22795E-01   0.38749E-01
   0.16002E+02  -0.25341E+00   0.14786E+01  -0.23026E+00   0.14398E+01  -0.23145E-01   0.38742E-01
   0.16103E+02  -0.23795E+00   0.14776E+01  -0.21460E+00   0.14389E+01  -0.23357E-01   0.38739E-01
   0.16203E+02  -0.22106E+00   0.14764E+01  -0.19763E+00   0.14377E+01  -0.23428E-01   0.38740E-01
   0.16303E+02  -0.20280E+00   0.14750E+01  -0.17945E+00   0.14363E+01  -0.23358E-01   0.38745E-01
   0.16403E+02  -0.18333E+00   0.14735E+01  -0.16019E+00   0.14347E+01  -0.23147E-01   0.38754E-01
   0.16503E+02  -0.16276E+00   0.14718E+01  -0.13996E+00   0.14330E+01  -0.22798E-01   0.38766E-01
   0.16603E+02  -0.14121E+00   0.14700E+01  -0.11889E+00   0.14313E+01  -0.22313E-01   0.38781E-01
   0.16703E+02  -0.11881E+00   0.14683E+01  -0.97122E-01   0.14295E+01  -0.21693E-01   0.38799E-01
   0.16803E+02  -0.95712E-01   0.14665E+01  -0.74768E-01   0.14277E+01  -0.20944E-01   0.38820E-01
   0.16903E+02  -0.72038E-01   0.14648E+01  -0.51969E-01   0.14259E+01  -0.20069E-01   0.38843E-01
   0.17003E+02  -0.47913E-01   0.14631E+01  -0.28839E-01   0.14243E+01  -0.19075E-01   0.38867E-01
   0.17103E+02  -0.23485E-01   0.14616E+01  -0.55178E-02   0.14228E+01  -0.17967E-01   0.38893E-01
   0.17203E+02   0.10846E-02   0.14603E+01   0.17837E-01   0.14214E+01  -0.16752E-01   0.38920E-01
   0.17303E+02   0.25654E-01   0.14593E+01   0.41091E-01   0.14203E+01  -0.15438E-01   0.38947E-01
   0.17403E+02   0.50087E-01   0.14584E+01   0.64117E-01   0.14194E+01  -0.14031E-01   0.38973E-01
   0.17503E+02   0.74228E-01   0.14578E+01   0.86769E-01   0.14188E+01  -0.12541E-01   0.38999E-01
   0.17603E+02   0.97915E-01   0.14575E+01   0.10889E+00   0.14185E+01  -0.10976E-01   0.39023E-01
   0.17703E+02   0.12102E+00   0.14575E+01   0.13037E+00   0.14185E+01  -0.93444E-02   0.39044E-01
   0.17803E+02   0.14341E+00   0.14578E+01   0.15107E+00   0.14187E+01  -0.76577E-02   0.39063E-01
   0.17903E+02   0.16493E+00   0.14583E+01   0.17085E+00   0.14192E+01  -0.59247E-02   0.39079E-01
   0.18003E+02   0.18544E+00   0.14591E+01   0.18960E+00   0.14200E+01  -0.41561E-02   0.39091E-01
   0.18103E+02   0.20483E+00   0.14602E+01   0.20719E+00   0.14211E+01  -0.23626E-02   0.39099E-01
   0.18203E+02   0.22296E+00   0.14615E+01   0.22351E+00   0.14224E+01  -0.55483E-03   0.39103E-01
   0.18303E+02   0.23973E+00   0.14629E+01   0.23847E+00   0.14238E+01   0.12558E-02   0.39103E-01
   0.18403E+02   0.25502E+00   0.14645E+01   0.25196E+00   0.14254E+01   0.30583E-02   0.39099E-01
   0.18503E+02   0.26876E+00   0.14662E+01   0.26392E+00   0.14271E+01   0.48418E-02   0.39090E-01
   0.18603E+02   0.28083E+00   0.14680E+01   0.27424E+00   0.14289E+01   0.65951E-02   0.39078E-01
   0.18703E+02   0.29117E+00   0.14698E+01   0.28286E+00   0.14307E+01   0.83072E-02   0.39062E-01
   0.18803E+02   0.29970E+00   0.14715E+01   0.28973E+00   0.14325E+01   0.99677E-02   0.39042E-01
   0.18903E+02   0.30638E+00   0.14733E+01   0.29482E+00   0.14343E+01   0.11566E-01   0.39020E-01
   0.19003E+02   0.31114E+00   0.14750E+01   0.29805E+00   0.14360E+01   0.13092E-01   0.38995E-01
   0.19103E+02   0.31395E+00   0.14765E+01   0.29942E+00   0.14376E+01   0.14536E-01   0.38969E-01
   0.19203E+02   0.31482E+00   0.14780E+01   0.29893E+00   0.14390E+01   0.15890E-01   0.38942E-01
   0.19303E+02   0.31374E+00   0.14792E+01   0.29660E+00   0.14403E+01   0.17144E-01   0.38914E-01
   0.19403E+02   0.31073E+00   0.14802E+01   0.29244E+00   0.14413E+01   0.18290E-01   0.38887E-01
   0.19503E+02   0.30579E+00   0.14810E+01   0.28647E+00   0.14421E+01   0.19323E-01   0.38861E-01
   0.19603E+02   0.29898E+00   0.14814E+01   0.27874E+00   0.14426E+01   0.20234E-01   0.38839E-01
   0.19703E+02   0.29031E+00   0.14817E+01   0.26929E+00   0.14428E+01   0.21019E-01   0.38818E-01
   0.19803E+02   0.27984E+00   0.14816E+01   0.25817E+00   0.14428E+01   0.21672E-01   0.38802E-01
   0.19903E+02   0.26766E+00   0.14813E+01   0.24547E+00   0.14425E+01   0.22189E-01   0.38790E-01
   0.20003E+02   0.25383E+00   0.14807E+01   0.23127E+00   0.14419E+01   0.22568E-01   0.38783E-01
   0.20103E+02   0.23846E+00   0.14799E+01   0.21566E+00   0.14411E+01   0.22804E-01   0.38780E-01
   0.20203E+02   0.22164E+00   0.14788E+01   0.19874E+00   0.14400E+01   0.22898E-01   0.38782E-01
   0.20303E+02   0.20347E+00   0.14775E+01   0.18062E+00   0.14387E+01   0.22848E-01   0.38788E-01
   0.20403E+02   0.18406E+00   0.14760E+01   0.16141E+00   0.14372E+01   0.22654E-01   0.38797E-01
   0.20503E+02   0.16356E+00   0.14744E+01   0.14124E+00   0.14356E+01   0.22319E-01   0.38811E-01
   0.20603E+02   0.14207E+00   0.14728E+01   0.12023E+00   0.14340E+01   0.21842E-01   0.38828E-01
   0.20703E+02   0.11974E+00   0.14711E+01   0.98513E-01   0.14322E+01   0.21229E-01   0.38849E-01
   0.20803E+02   0.96691E-01   0.14694E+01   0.76210E-01   0.14305E+01   0.20481E-01   0.38871E-01
   0.20903E+02   0.73053E-01   0.14677E+01   0.53450E-01   0.14288E+01   0.19604E-01   0.38895E-01
   0.21003E+02   0.48970E-01   0.14661E+01   0.30368E-01   0.14272E+01   0.18602E-01   0.38920E-01
   0.21103E+02   0.24572E-01   0.14646E+01   0.70906E-02   0.14257E+01   0.17482E-01   0.38947E-01
   0.21203E+02  -0.58083E-05   0.14633E+01  -0.16256E-01   0.14243E+01   0.16250E-01   0.38973E-01
   0.21303E+02  -0.24598E-01   0.14622E+01  -0.39513E-01   0.14232E+01   0.14915E-01   0.38999E-01
   0.21403E+02  -0.49056E-01   0.14612E+01  -0.62539E-01   0.14222E+01   0.13483E-01   0.39024E-01
   0.21503E+02  -0.73250E-01   0.14605E+01  -0.85215E-01   0.14214E+01   0.11964E-01   0.39046E-01
   0.21603E+02  -0.97019E-01   0.14599E+01  -0.10739E+00   0.14209E+01   0.10369E-01   0.39067E-01
   0.21703E+02  -0.12021E+00   0.14597E+01  -0.12891E+00   0.14206E+01   0.87049E-02   0.39084E-01
   0.21803E+02  -0.14270E+00   0.14596E+01  -0.14968E+00   0.14205E+01   0.69841E-02   0.39097E-01
   0.21903E+02  -0.16433E+00   0.14598E+01  -0.16955E+00   0.14207E+01   0.52178E-02   0.39106E-01
   0.22003E+02  -0.18496E+00   0.14603E+01  -0.18838E+00   0.14212E+01   0.34162E-02   0.39110E-01
   0.22103E+02  -0.20448E+00   0.14610E+01  -0.20607E+00   0.14219E+01   0.15915E-02   0.39110E-01
   0.22203E+02  -0.22274E+00   0.14618E+01  -0.22249E+00   0.14227E+01  -0.24505E-03   0.39105E-01
   0.22303E+02  -0.23964E+00   0.14629E+01  -0.23756E+00   0.14238E+01  -0.20813E-02   0.39096E-01
   0.22403E+02  -0.25507E+00   0.14641E+01  -0.25116E+00   0.14250E+01  -0.39054E-02   0.39082E-01
   0.22504E+02  -0.26893E+00   0.14655E+01  -0.26323E+00   0.14264E+01  -0.57060E-02   0.39064E-01
   0.22604E+02  -0.28113E+00   0.14669E+01  -0.27366E+00   0.14279E+01  -0.74711E-02   0.39044E-01
   0.22704E+02  -0.29159E+00   0.14684E+01  -0.28240E+00   0.14294E+01  -0.91900E-02   0.39020E-01
   0.22804E+02  -0.30024E+00   0.14700E+01  -0.28939E+00   0.14310E+01  -0.10852E-01   0.38994E-01
   0.22904E+02  -0.30705E+00   0.14715E+01  -0.29460E+00   0.14326E+01  -0.12446E-01   0.38967E-01
   0.23004E+02  -0.31192E+00   0.14731E+01  -0.29796E+00   0.14342E+01  -0.13964E-01   0.38938E-01
   0.23104E+02  -0.31486E+00   0.14746E+01  -0.29947E+00   0.14357E+01  -0.15396E-01   0.38910E-01
   0.23204E+02  -0.31586E+00   0.14761E+01  -0.29913E+00   0.14372E+01  -0.16733E-01   0.38881E-01
   0.23304E+02  -0.31492E+00   0.14773E+01  -0.29695E+00   0.14385E+01  -0.17969E-01   0.38854E-01
   0.23404E+02  -0.31204E+00   0.14784E+01  -0.29294E+00   0.14396E+01  -0.19097E-01   0.38828E-01
   0.23504E+02  -0.30722E+00   0.14793E+01  -0.28711E+00   0.14405E+01  -0.20109E-01   0.38806E-01
   0.23604E+02  -0.30052E+00   0.14800E+01  -0.27952E+00   0.14412E+01  -0.21001E-01   0.38788E-01
   0.23704E+02  -0.29197E+00   0.14804E+01  -0.27020E+00   0.14416E+01  -0.21767E-01   0.38774E-01
