3.523489932885855991e-01  9.966721219607959092e-01  1.234269498334212775e-02  2.000000000000000000e+02
3.691275167785182387e-01  9.410726629502449425e-01  1.643822931617642050e-02  2.000000000000000000e+02
3.859060402684508784e-01  8.832772300769462515e-01  1.829294373142761236e-03  2.000000000000000000e+02
4.026845637583835180e-01  8.389397108416963844e-01  4.351353840520236389e-03  2.000000000000000000e+02
4.194630872483161577e-01  7.983437039815415304e-01  4.404820836143955552e-03  2.000000000000000000e+02
4.362416107382487973e-01  7.616287989521735025e-01  4.265555947199445481e-03  2.000000000000000000e+02
4.530201342281814370e-01  7.283021705395853473e-01  3.939357275645372081e-03  2.000000000000000000e+02
4.697986577181141321e-01  6.979359191859885181e-01  3.370816402167604777e-03  2.000000000000000000e+02
4.865771812080467718e-01  6.699572399449778004e-01  3.724254363067507241e-03  2.000000000000000000e+02
5.033557046979794114e-01  6.471643616604935145e-01  4.497310896490486903e-03  2.000000000000000000e+02
5.201342281879119955e-01  6.214696339915624090e-01  2.823269099671486121e-03  2.000000000000000000e+02
5.369127516778446907e-01  5.995195609389468716e-01  2.806846419125524211e-03  2.000000000000000000e+02
5.536912751677773858e-01  5.792471988748665312e-01  2.756221359146603621e-03  2.000000000000000000e+02
5.704697986577099700e-01  5.603389106230235450e-01  2.212829165431409815e-03  2.000000000000000000e+02
5.872483221476426651e-01  5.426597972929054770e-01  2.146398001354421232e-03  2.000000000000000000e+02
6.040268456375752493e-01  5.259670438320642738e-01  1.852953015254090591e-03  2.000000000000000000e+02
6.208053691275079444e-01  5.089050004326116650e-01  1.876703607368188694e-03  2.000000000000000000e+02
6.375838926174405286e-01  4.978497505196328721e-01  1.987493114481366993e-03  2.000000000000000000e+02
6.543624161073732237e-01  4.834239299706259430e-01  1.951347824819116630e-03  2.000000000000000000e+02
6.711409395973058079e-01  4.703213235345868326e-01  1.707010105656657159e-03  2.000000000000000000e+02
6.879194630872385030e-01  4.580531020742179549e-01  1.526429085869989008e-03  2.000000000000000000e+02
7.046979865771711982e-01  4.464742903218953951e-01  1.526471926311017855e-03  2.000000000000000000e+02
7.214765100671037823e-01  4.354929597186439905e-01  1.546288344493532054e-03  2.000000000000000000e+02
7.382550335570364775e-01  4.251288945343073555e-01  1.049702327157001373e-03  2.000000000000000000e+02
7.550335570469690616e-01  4.147901867654433805e-01  4.160216675760189560e-03  2.000000000000000000e+02
7.718120805369017567e-01  4.056656447069546534e-01  1.536497669481492545e-03  2.000000000000000000e+02
7.885906040268343409e-01  3.967047511652332381e-01  1.593631617459858284e-03  2.000000000000000000e+02
8.053691275167670360e-01  3.881379291233412188e-01  1.556954082425678846e-03  2.000000000000000000e+02
8.221476510066997312e-01  3.799279700513008007e-01  1.147662785005077466e-03  2.000000000000000000e+02
8.389261744966323153e-01  3.720923763801036732e-01  1.258562882200559745e-03  2.000000000000000000e+02
8.557046979865650105e-01  3.644904927833553243e-01  1.154605621309876115e-03  2.000000000000000000e+02
8.724832214764975946e-01  3.566395751437952955e-01  1.309505336720619790e-03  2.000000000000000000e+02
8.892617449664302898e-01  3.510463016736972697e-01  1.071456050248357703e-03  2.000000000000000000e+02
9.060402684563628739e-01  3.442064240937776631e-01  1.212870703450639543e-03  2.000000000000000000e+02
9.228187919462955691e-01  3.378018764255125150e-01  1.285898318491028635e-03  2.000000000000000000e+02
9.395973154362282642e-01  3.316247024612741789e-01  1.226627683061761766e-03  2.000000000000000000e+02
9.563758389261608484e-01  3.257207844632892257e-01  8.533574351467847164e-04  2.000000000000000000e+02
9.731543624160935435e-01  3.200746687732036744e-01  1.430937271858879556e-03  2.000000000000000000e+02
9.899328859060261276e-01  3.146578618403008676e-01  9.808886857657699802e-04  2.000000000000000000e+02
1.006711409395958823e+00  3.091670219951069831e-01  7.299410716744863430e-04  2.000000000000000000e+02
1.023489932885891518e+00  3.042339845504316020e-01  9.901178203305998834e-04  2.000000000000000000e+02
1.040268456375823991e+00  2.993200976760687637e-01  8.240215195124618889e-04  2.000000000000000000e+02
1.057046979865756686e+00  2.945959416901494654e-01  9.737898445013028420e-04  2.000000000000000000e+02
1.073825503355689381e+00  2.900254658181258827e-01  8.488680231171948087e-04  2.000000000000000000e+02
1.090604026845622077e+00  2.855833566781427746e-01  5.634469293725527647e-04  2.000000000000000000e+02
1.107382550335554772e+00  2.812679816166145375e-01  5.617938779107152546e-04  2.000000000000000000e+02
1.124161073825487245e+00  2.769139544028819677e-01  1.017490968563552079e-03  2.000000000000000000e+02
1.140939597315419940e+00  2.732268944316035286e-01  1.064652359738324332e-03  2.000000000000000000e+02
1.157718120805352635e+00  2.692954032931080821e-01  8.192254874597134674e-04  2.000000000000000000e+02
1.174496644295285330e+00  2.654975896024213133e-01  7.720957718803033668e-04  2.000000000000000000e+02
1.191275167785217803e+00  2.618377291166468779e-01  7.613467551857409660e-04  2.000000000000000000e+02
1.208053691275150499e+00  2.582572525029986910e-01  7.335127588230813764e-04  2.000000000000000000e+02
1.224832214765083194e+00  2.548278180577954188e-01  8.492002980268739459e-04  2.000000000000000000e+02
1.241610738255015889e+00  2.514673560933616825e-01  1.113843465392711125e-03  2.000000000000000000e+02
1.258389261744948584e+00  2.482380035880618896e-01  2.002092344605329590e-04  2.000000000000000000e+02
1.275167785234881057e+00  2.450430267967871611e-01  1.834618760985583079e-04  2.000000000000000000e+02
1.291946308724813752e+00  2.419560575292424021e-01  5.759634827096624717e-04  2.000000000000000000e+02
1.308724832214746447e+00  2.389617093849492613e-01  7.161070220084030276e-04  2.000000000000000000e+02
1.325503355704679143e+00  2.360586390447985405e-01  3.745895101491129365e-04  2.000000000000000000e+02
1.342281879194611616e+00  2.331995730644483289e-01  3.707944972664696743e-04  2.000000000000000000e+02
1.359060402684544311e+00  2.304483956909292863e-01  5.796328835457338190e-04  2.000000000000000000e+02
1.375838926174477006e+00  2.278969740703764568e-01  4.624150421362313904e-04  2.000000000000000000e+02
1.392617449664409701e+00  2.250887106247957681e-01  5.429734089804045356e-04  2.000000000000000000e+02
1.409395973154342396e+00  2.225472019098796994e-01  5.003675343527511088e-04  2.000000000000000000e+02
1.426174496644274869e+00  2.200703301523951605e-01  5.037536808220293002e-04  2.000000000000000000e+02
1.442953020134207565e+00  2.176165758777774406e-01  9.407194289285628237e-04  2.000000000000000000e+02
1.459731543624140260e+00  2.152393160791904458e-01  5.166068346599859496e-04  2.000000000000000000e+02
1.476510067114072955e+00  2.129329036580542012e-01  3.642389228117544927e-04  2.000000000000000000e+02
1.493288590604005650e+00  2.106803263912719604e-01  4.365159847948296180e-04  2.000000000000000000e+02
1.510067114093938123e+00  2.085118208353060332e-01  2.224477841930962759e-04  2.000000000000000000e+02
1.526845637583870818e+00  2.063936022328332898e-01  6.438584221039562539e-04  2.000000000000000000e+02
1.543624161073803513e+00  2.042442626415074680e-01  5.844172085464351650e-04  2.000000000000000000e+02
1.560402684563736209e+00  2.022219412545176453e-01  4.968778610980442755e-04  2.000000000000000000e+02
1.577181208053668682e+00  2.001895664419272858e-01  2.831397049284347582e-04  2.000000000000000000e+02
1.593959731543601377e+00  1.982017795260882509e-01  5.762946345558937061e-04  2.000000000000000000e+02
1.610738255033534072e+00  1.962899173813252018e-01  3.536618402948561181e-04  2.000000000000000000e+02
1.627516778523466767e+00  1.944558423211208142e-01  6.477650700595298083e-04  2.000000000000000000e+02
1.644295302013399462e+00  1.926034979821786841e-01  3.618844373333790173e-04  2.000000000000000000e+02
1.661073825503331935e+00  1.907682054385753112e-01  4.052298281257219197e-04  2.000000000000000000e+02
1.677852348993264631e+00  1.890306244616970222e-01  2.773852172767853237e-04  2.000000000000000000e+02
1.694630872483197326e+00  1.872908171998445281e-01  1.955849795361087765e-04  2.000000000000000000e+02
1.711409395973130021e+00  1.856521570890448947e-01  2.397106574009150301e-04  2.000000000000000000e+02
1.728187919463062494e+00  1.839739284077289982e-01  4.386828418448491195e-04  2.000000000000000000e+02
1.744966442952995189e+00  1.823773261366249121e-01  6.666819377156949378e-04  2.000000000000000000e+02
1.761744966442927884e+00  1.807835288023192655e-01  4.399684951837230188e-04  2.000000000000000000e+02
1.778523489932860580e+00  1.792352354898308631e-01  6.027882478764056426e-04  2.000000000000000000e+02
1.795302013422793275e+00  1.777105510179220749e-01  3.615834713181798618e-04  2.000000000000000000e+02
1.812080536912725748e+00  1.762235312391822462e-01  2.264328958603261787e-04  2.000000000000000000e+02
1.828859060402658443e+00  1.747797788276999054e-01  8.678856597110549791e-04  2.000000000000000000e+02
1.845637583892591138e+00  1.733633465360891190e-01  6.484467715881888543e-04  2.000000000000000000e+02
1.862416107382523833e+00  1.719551068350869683e-01  5.605477416503647095e-04  2.000000000000000000e+02
1.879194630872456528e+00  1.706711453236705034e-01  3.920788454091721610e-04  2.000000000000000000e+02
1.895973154362389002e+00  1.692289503197972333e-01  4.754222702242954439e-04  2.000000000000000000e+02
1.912751677852321697e+00  1.679417038462801826e-01  4.426185037159678453e-04  2.000000000000000000e+02
1.929530201342254392e+00  1.665890614797173597e-01  4.457633819635933576e-04  2.000000000000000000e+02
1.946308724832187087e+00  1.653572888537590824e-01  2.066049300302479801e-04  2.000000000000000000e+02
1.963087248322119560e+00  1.641101495581525072e-01  5.633556007065829759e-04  2.000000000000000000e+02
1.979865771812052255e+00  1.628797446367825918e-01  5.695736797155103066e-04  2.000000000000000000e+02
1.996644295301984950e+00  1.616648363660019017e-01  5.564687487294309523e-04  2.000000000000000000e+02
2.013422818791917646e+00  1.605228745020324810e-01  6.853025909104747864e-04  2.000000000000000000e+02
2.030201342281850341e+00  1.593705749322620047e-01  4.237006552211713723e-04  2.000000000000000000e+02
2.046979865771783036e+00  1.582066604297999723e-01  4.548891022933957470e-04  2.000000000000000000e+02
2.063758389261715731e+00  1.570866345441874756e-01  5.297415253632634406e-04  2.000000000000000000e+02
2.080536912751647982e+00  1.559664737618737251e-01  5.968047746763408034e-04  2.000000000000000000e+02
2.097315436241580677e+00  1.549134878630955003e-01  4.814389176153276834e-04  2.000000000000000000e+02
2.114093959731513372e+00  1.539042178196167454e-01  4.472907305752314776e-04  2.000000000000000000e+02
2.130872483221446068e+00  1.528257522207767394e-01  2.918723129830843145e-04  2.000000000000000000e+02
2.147651006711378763e+00  1.518308305610111542e-01  4.109667939600411806e-04  2.000000000000000000e+02
2.164429530201311458e+00  1.508106576183771419e-01  3.683651471384674267e-04  2.000000000000000000e+02
2.181208053691244153e+00  1.498170386198622583e-01  1.596506769246505881e-04  2.000000000000000000e+02
2.197986577181176848e+00  1.488345029033574518e-01  1.451480901631169087e-04  2.000000000000000000e+02
2.214765100671109543e+00  1.479245398001733935e-01  3.929963538292243863e-04  2.000000000000000000e+02
2.231543624161041794e+00  1.469940907930200602e-01  3.920284428816542504e-04  2.000000000000000000e+02
2.248322147650974490e+00  1.460584234994490860e-01  2.615402681954915784e-04  2.000000000000000000e+02
2.265100671140907185e+00  1.451537180273419214e-01  2.273842727453588672e-04  2.000000000000000000e+02
2.281879194630839880e+00  1.442300592237686641e-01  2.973448677325027725e-04  2.000000000000000000e+02
2.298657718120772575e+00  1.433964290814326026e-01  6.100174424195672603e-04  2.000000000000000000e+02
2.315436241610705270e+00  1.425328428858474439e-01  6.619691622161946775e-04  2.000000000000000000e+02
2.332214765100637965e+00  1.416914235713530312e-01  5.102279137143968203e-04  2.000000000000000000e+02
2.348993288590570661e+00  1.408438477376796616e-01  1.592804109988755915e-04  2.000000000000000000e+02
2.365771812080503356e+00  1.400581480466791540e-01  2.594395667470361633e-04  2.000000000000000000e+02
2.382550335570435607e+00  1.390565620963026272e-01  4.944643895154157047e-04  2.000000000000000000e+02
2.399328859060368302e+00  1.384303320979438923e-01  5.600353748820744533e-04  2.000000000000000000e+02
2.416107382550300997e+00  1.376722382210781026e-01  2.978076150756737463e-04  2.000000000000000000e+02
2.432885906040233692e+00  1.368793032900029460e-01  3.536499177899525320e-04  2.000000000000000000e+02
2.449664429530166387e+00  1.361408439397755188e-01  4.946823461947731301e-04  2.000000000000000000e+02
2.466442953020099083e+00  1.353631632627557702e-01  5.722961625702179455e-04  2.000000000000000000e+02
2.483221476510031778e+00  1.346826023310234433e-01  4.152550877150877509e-04  2.000000000000000000e+02
2.499999999999964473e+00  1.339951677717829137e-01  5.347614226525906856e-04  2.000000000000000000e+02
2.516778523489897168e+00  1.331643200805412708e-01  2.530258293343904796e-04  2.000000000000000000e+02
2.533557046979829419e+00  1.325200949238659054e-01  6.272570930378316588e-04  2.000000000000000000e+02
2.550335570469762114e+00  1.318411975979665307e-01  4.052671681625865112e-04  2.000000000000000000e+02
2.567114093959694809e+00  1.311393430061878473e-01  5.140699847272769615e-04  2.000000000000000000e+02
2.583892617449627505e+00  1.305119311419006001e-01  3.722743915186818619e-04  2.000000000000000000e+02
2.600671140939560200e+00  1.298448107723474687e-01  4.863973117255025193e-04  2.000000000000000000e+02
2.617449664429492895e+00  1.292058348429512282e-01  3.167853995315333829e-04  2.000000000000000000e+02
2.634228187919425590e+00  1.285284896434966129e-01  2.554741238276012224e-04  2.000000000000000000e+02
2.651006711409358285e+00  1.279800630965106933e-01  5.587292666839957381e-04  2.000000000000000000e+02
2.667785234899290980e+00  1.273096152737046571e-01  2.589908212684144525e-04  2.000000000000000000e+02
2.684563758389223231e+00  1.267251336391294336e-01  5.238820027246597275e-04  2.000000000000000000e+02
2.701342281879155927e+00  1.261475742381392984e-01  2.029728764774026400e-04  2.000000000000000000e+02
2.718120805369088622e+00  1.255304161521949013e-01  2.458340533498975296e-04  2.000000000000000000e+02
2.734899328859021317e+00  1.249512632146030089e-01  4.141240333896125075e-04  2.000000000000000000e+02
2.751677852348954012e+00  1.243840639450143754e-01  4.403361589661171187e-04  2.000000000000000000e+02
2.768456375838886707e+00  1.238760640165384730e-01  2.112295060391222604e-04  2.000000000000000000e+02
2.785234899328819402e+00  1.232982968339323693e-01  3.137891174316604520e-04  2.000000000000000000e+02
2.802013422818752097e+00  1.227512287598236246e-01  4.505934045318649292e-04  2.000000000000000000e+02
2.818791946308684793e+00  1.222033852018775402e-01  2.988484146676417450e-04  2.000000000000000000e+02
2.835570469798617488e+00  1.216651300849697359e-01  3.583223728379880246e-04  2.000000000000000000e+02
2.852348993288549739e+00  1.211291029638756067e-01  4.620892556051273961e-04  2.000000000000000000e+02
2.869127516778482434e+00  1.206207004634468893e-01  1.894783345174857645e-04  2.000000000000000000e+02
2.885906040268415129e+00  1.203059820404952379e-01  1.446350768896964057e-04  2.000000000000000000e+02
2.902684563758347824e+00  1.196516098369417441e-01  4.316848679786036464e-04  2.000000000000000000e+02
2.919463087248280520e+00  1.191536763722103182e-01  4.349685294568792588e-04  2.000000000000000000e+02
2.936241610738213215e+00  1.186727186037227072e-01  5.142050038947016733e-05  2.000000000000000000e+02
2.953020134228145910e+00  1.182221288734738168e-01  2.294914027557206357e-04  2.000000000000000000e+02
2.969798657718078605e+00  1.177475766282253949e-01  5.011276272563251971e-04  2.000000000000000000e+02
2.986577181208011300e+00  1.172760130833369191e-01  1.250422063164416734e-04  2.000000000000000000e+02
3.003355704697943551e+00  1.168059674660745784e-01  3.584523159272079407e-04  2.000000000000000000e+02
3.020134228187876246e+00  1.163712240021371747e-01  4.408172455542296508e-04  2.000000000000000000e+02
3.036912751677808942e+00  1.159351487991373414e-01  2.526969937515402120e-04  2.000000000000000000e+02
3.053691275167741637e+00  1.155084429814934865e-01  3.897408070292298667e-04  2.000000000000000000e+02
3.070469798657674332e+00  1.150664106270346126e-01  2.438245036980147098e-04  2.000000000000000000e+02
3.087248322147607027e+00  1.146493701065906951e-01  5.199279796707157505e-04  2.000000000000000000e+02
3.104026845637539722e+00  1.142395953071668607e-01  2.414965435575342487e-04  2.000000000000000000e+02
3.120805369127472417e+00  1.138224493055967207e-01  2.910763865387207120e-04  2.000000000000000000e+02
3.137583892617405112e+00  1.134207544929534683e-01  2.504860879304189277e-04  2.000000000000000000e+02
3.154362416107337364e+00  1.130412344556756127e-01  2.318813106212184690e-04  2.000000000000000000e+02
3.171140939597270059e+00  1.126373391090939174e-01  3.987388823512793786e-04  2.000000000000000000e+02
3.187919463087202754e+00  1.122400008862239618e-01  3.042871802599517498e-04  2.000000000000000000e+02
3.204697986577135449e+00  1.118465297126700064e-01  3.133403105082839665e-04  2.000000000000000000e+02
3.221476510067068144e+00  1.115062596987905219e-01  2.575646783527998245e-04  2.000000000000000000e+02
3.238255033557000839e+00  1.111133457210243120e-01  4.266002717356997664e-04  2.000000000000000000e+02
3.255033557046933534e+00  1.107948948211698176e-01  4.546244092791742889e-04  2.000000000000000000e+02
3.271812080536866230e+00  1.103843738962305421e-01  4.969956677502584833e-04  2.000000000000000000e+02
3.288590604026798925e+00  1.100416447507237966e-01  2.178561397386817220e-04  2.000000000000000000e+02
3.305369127516731176e+00  1.096968300144911118e-01  3.933463847433301428e-05  2.000000000000000000e+02
3.322147651006663871e+00  1.093411568243352477e-01  6.521700936283597160e-04  2.000000000000000000e+02
3.338926174496596566e+00  1.090171333020126809e-01  1.403847137479731760e-04  2.000000000000000000e+02
3.355704697986529261e+00  1.086958519269612955e-01  2.368958811728878722e-04  2.000000000000000000e+02
3.372483221476461956e+00  1.083541442920597786e-01  3.249990426554421360e-04  2.000000000000000000e+02
3.389261744966394652e+00  1.080817972105784647e-01  1.661376203604160711e-04  2.000000000000000000e+02
3.406040268456327347e+00  1.077316035710949860e-01  1.844202302111180175e-04  2.000000000000000000e+02
3.422818791946260042e+00  1.074244192098538359e-01  2.775011814812985609e-04  2.000000000000000000e+02
3.439597315436192737e+00  1.071093558161685527e-01  4.642830957580536266e-04  2.000000000000000000e+02
3.456375838926124988e+00  1.067919055169416209e-01  3.234760391861058620e-04  2.000000000000000000e+02
3.473154362416057683e+00  1.065030892525031109e-01  2.923440428196798680e-04  2.000000000000000000e+02
3.489932885905990378e+00  1.062035802810792073e-01  3.867895925232097635e-04  2.000000000000000000e+02
3.506711409395923074e+00  1.058498499614903415e-01  4.092359799117478085e-04  2.000000000000000000e+02
3.523489932885855769e+00  1.056439055863033771e-01  1.871367566482782315e-04  2.000000000000000000e+02
3.540268456375788464e+00  1.053818062500892910e-01  1.906519996012357029e-04  2.000000000000000000e+02
3.557046979865721159e+00  1.050807482269239118e-01  5.141309457505872319e-04  2.000000000000000000e+02
3.573825503355653854e+00  1.048074941648193120e-01  3.185134511385525453e-04  2.000000000000000000e+02
3.590604026845586549e+00  1.045337514929537276e-01  4.937981557135441004e-04  2.000000000000000000e+02
3.607382550335518800e+00  1.042792870752054651e-01  2.144397411939431874e-04  2.000000000000000000e+02
3.624161073825451496e+00  1.039787582053931514e-01  3.638007266221150227e-04  2.000000000000000000e+02
3.640939597315384191e+00  1.038439663426399817e-01  3.246551183706487603e-04  2.000000000000000000e+02
3.657718120805316886e+00  1.035521990106539197e-01  2.121137131676213326e-04  2.000000000000000000e+02
3.674496644295249581e+00  1.033082416521097918e-01  2.165044339387168544e-05  2.000000000000000000e+02
3.691275167785182276e+00  1.030396823792786715e-01  4.176123842149555721e-04  2.000000000000000000e+02
3.708053691275114971e+00  1.028009441622532855e-01  1.173438854576063975e-04  2.000000000000000000e+02
3.724832214765047667e+00  1.025742478979062566e-01  1.131438931545812024e-04  2.000000000000000000e+02
3.741610738254980362e+00  1.022940525721344751e-01  1.923974362445048157e-04  2.000000000000000000e+02
3.758389261744913057e+00  1.021251693573503871e-01  4.359714407981861504e-04  2.000000000000000000e+02
3.775167785234845308e+00  1.018776616466625512e-01  2.621011235733827446e-04  2.000000000000000000e+02
3.791946308724778003e+00  1.016484605593800383e-01  2.757022880337392317e-04  2.000000000000000000e+02
3.808724832214710698e+00  1.014410725208443470e-01  4.830469307695782694e-04  2.000000000000000000e+02
3.825503355704643393e+00  1.012376741477099967e-01  4.445689441615760734e-04  2.000000000000000000e+02
3.842281879194576089e+00  1.010168065364320800e-01  2.722300286708665036e-04  2.000000000000000000e+02
3.859060402684508784e+00  1.008106540944796875e-01  2.709235789347243326e-04  2.000000000000000000e+02
3.875838926174441479e+00  1.005802055829601860e-01  3.976125068679157363e-04  2.000000000000000000e+02
3.892617449664374174e+00  1.004899677098663735e-01  1.135801518012502471e-04  2.000000000000000000e+02
3.909395973154306869e+00  1.002274951838580536e-01  3.420251053794787764e-04  2.000000000000000000e+02
3.926174496644239120e+00  1.000521264948403682e-01  2.715324238759679099e-04  2.000000000000000000e+02
3.942953020134171815e+00  9.985770871468482857e-02  3.584860503661790377e-04  2.000000000000000000e+02
3.959731543624104511e+00  9.969246613754115249e-02  1.552485537676151527e-04  2.000000000000000000e+02
3.976510067114037206e+00  9.945972978382482121e-02  1.577819398804411748e-04  2.000000000000000000e+02
3.993288590603969901e+00  9.930375881693112583e-02  4.384814924179570553e-04  2.000000000000000000e+02
4.010067114093902596e+00  9.914285546332887722e-02  3.729719100067276777e-04  2.000000000000000000e+02
4.026845637583835291e+00  9.897183687490097859e-02  2.820770267338880422e-04  2.000000000000000000e+02
4.043624161073767986e+00  9.880648150935310292e-02  4.582425004118215531e-04  2.000000000000000000e+02
4.060402684563700682e+00  9.862401162224766760e-02  2.845710519817324594e-04  2.000000000000000000e+02
4.077181208053633377e+00  9.846253176768197946e-02  3.134457188830516434e-04  2.000000000000000000e+02
4.093959731543566072e+00  9.829071889441368115e-02  3.407682341941045668e-04  2.000000000000000000e+02
4.110738255033498767e+00  9.817173023548708688e-02  3.876405416648514494e-04  2.000000000000000000e+02
4.127516778523431462e+00  9.799332696608877014e-02  2.987690165520512863e-04  2.000000000000000000e+02
4.144295302013363269e+00  9.787115420489575501e-02  3.073526544483022940e-04  2.000000000000000000e+02
4.161073825503295964e+00  9.771790361470573949e-02  2.621646293803656471e-04  2.000000000000000000e+02
4.177852348993228659e+00  9.757582630566700999e-02  8.979166597243721235e-05  2.000000000000000000e+02
4.194630872483161355e+00  9.743928749264645084e-02  3.098325135042570848e-04  2.000000000000000000e+02
4.211409395973094050e+00  9.731989854717762456e-02  2.832422029581509464e-04  2.000000000000000000e+02
4.228187919463026745e+00  9.720276662724400274e-02  1.071955522955023881e-04  2.000000000000000000e+02
4.244966442952959440e+00  9.706489900071944843e-02  4.335760691155063655e-04  2.000000000000000000e+02
4.261744966442892135e+00  9.693383311160283511e-02  5.906466578236346581e-04  2.000000000000000000e+02
4.278523489932824830e+00  9.679238364396634819e-02  3.331694671291620335e-04  2.000000000000000000e+02
4.295302013422757526e+00  9.668586067872621259e-02  2.573803911457497743e-04  2.000000000000000000e+02
4.312080536912690221e+00  9.655710562652793094e-02  2.321531377230696546e-04  2.000000000000000000e+02
4.328859060402622916e+00  9.646803314477767066e-02  2.782408702887869648e-04  2.000000000000000000e+02
4.345637583892555611e+00  9.636943929438458734e-02  1.859441441112286543e-04  2.000000000000000000e+02
4.362416107382488306e+00  9.626817389974884343e-02  1.358379182864983355e-04  2.000000000000000000e+02
4.379194630872421001e+00  9.614906637888548380e-02  2.082617360979197637e-04  2.000000000000000000e+02
4.395973154362353696e+00  9.603035573317403317e-02  4.736663265340689639e-04  2.000000000000000000e+02
4.412751677852286392e+00  9.597687623345130259e-02  2.058226807763670373e-04  2.000000000000000000e+02
4.429530201342219087e+00  9.584169216747111253e-02  4.117982670578287626e-04  2.000000000000000000e+02
4.446308724832151782e+00  9.574621770360448869e-02  2.358573183659773138e-04  2.000000000000000000e+02
4.463087248322083589e+00  9.566102468816820026e-02  2.649374057154870051e-04  2.000000000000000000e+02
4.479865771812016284e+00  9.557584716428325911e-02  3.604945471131064416e-04  2.000000000000000000e+02
4.496644295301948979e+00  9.548476389545237919e-02  2.214102791858806680e-04  2.000000000000000000e+02
4.513422818791881674e+00  9.539370349971705576e-02  2.063650831673109764e-04  2.000000000000000000e+02
4.530201342281814370e+00  9.530677192691876243e-02  9.527939104090199106e-05  2.000000000000000000e+02
4.546979865771747065e+00  9.524301490457390273e-02  2.909626745202638864e-04  2.000000000000000000e+02
4.563758389261679760e+00  9.513592813385282621e-02  2.460691267315900845e-04  2.000000000000000000e+02
4.580536912751612455e+00  9.508406556487693229e-02  1.810082285366977032e-04  2.000000000000000000e+02
4.597315436241545150e+00  9.500704048126111523e-02  3.244700914887631142e-04  2.000000000000000000e+02
4.614093959731477845e+00  9.498998022895073501e-02  4.190001416508625415e-05  2.000000000000000000e+02
4.630872483221410540e+00  9.496513857594648944e-02  8.576336255758202102e-04  2.000000000000000000e+02
4.647651006711343236e+00  9.480000805427990507e-02  2.253397317021319814e-04  2.000000000000000000e+02
4.664429530201275931e+00  9.477329531109690564e-02  2.576329694242440477e-04  2.000000000000000000e+02
4.681208053691208626e+00  9.470737607794849078e-02  1.707975639954752525e-04  2.000000000000000000e+02
4.697986577181141321e+00  9.465500394657282157e-02  8.230982470311432617e-05  2.000000000000000000e+02
4.714765100671074016e+00  9.462370226692609632e-02  5.224612791523100975e-04  2.000000000000000000e+02
4.731543624161006711e+00  9.457383034963204316e-02  6.000003940805926500e-04  2.000000000000000000e+02
4.748322147650939407e+00  9.451179695951400506e-02  2.292276686466351908e-04  2.000000000000000000e+02
4.765100671140871214e+00  9.449568121912388374e-02  1.133495909014478777e-04  2.000000000000000000e+02
4.781879194630803909e+00  9.441845811638459318e-02  3.408223311969327371e-04  2.000000000000000000e+02
4.798657718120736604e+00  9.440411855650872319e-02  1.839784297527173867e-04  2.000000000000000000e+02
4.815436241610669299e+00  9.436261723122897627e-02  3.333651740134909174e-04  2.000000000000000000e+02
4.832214765100601994e+00  9.433004707267908517e-02  3.007231646444965233e-04  2.000000000000000000e+02
4.848993288590534689e+00  9.433038168818808078e-02  1.972231197831267823e-04  2.000000000000000000e+02
4.865771812080467384e+00  9.428443947577534734e-02  3.620269051388637555e-04  2.000000000000000000e+02
