0.000000000000000000e+00  2.899490547666667278e-02  2.750000000000000000e+02
1.672240802675561619e-02  2.955981055612804873e-02  2.750000000000000000e+02
3.344481605351123238e-02  3.131997274334891862e-02  2.750000000000000000e+02
5.016722408026684510e-02  3.475683545632696214e-02  2.750000000000000000e+02
6.688963210702246476e-02  4.106350705584900507e-02  2.750000000000000000e+02
8.361204013377808442e-02  5.355942491770073616e-02  2.750000000000000000e+02
1.003344481605336902e-01  8.528810841259010234e-02  2.750000000000000000e+02
1.170568561872893099e-01  2.841352245577704050e-01  2.750000000000000000e+02
1.337792642140449295e-01  1.690161491508340719e-01  2.750000000000000000e+02
1.505016722408005492e-01  6.009717841937183003e-02  2.750000000000000000e+02
1.672240802675561688e-01  3.492868561545529188e-02  2.750000000000000000e+02
1.839464882943117885e-01  2.387646733531393478e-02  2.750000000000000000e+02
2.006688963210673804e-01  1.773328821331900465e-02  2.750000000000000000e+02
2.173913043478230001e-01  1.385808099227156878e-02  2.750000000000000000e+02
2.341137123745786197e-01  1.121221694660564164e-02  2.750000000000000000e+02
2.508361204013342394e-01  9.305905264961463960e-03  2.750000000000000000e+02
2.675585284280898590e-01  7.875896705254164382e-03  2.750000000000000000e+02
2.842809364548454787e-01  6.770019989955578833e-03  2.750000000000000000e+02
3.010033444816010983e-01  5.893753265313086444e-03  2.750000000000000000e+02
3.177257525083567180e-01  5.187568034760317061e-03  2.750000000000000000e+02
3.344481605351123377e-01  4.611455632386058864e-03  2.750000000000000000e+02
3.511705685618679573e-01  4.146816335253542159e-03  2.750000000000000000e+02
3.678929765886235770e-01  4.052344193919522192e-03  2.750000000000000000e+02
3.846153846153791966e-01  3.272203315486830241e-03  2.750000000000000000e+02
4.013377926421347608e-01  3.006746905494551980e-03  2.750000000000000000e+02
4.180602006688903804e-01  2.755984591508759459e-03  2.750000000000000000e+02
4.347826086956460001e-01  2.533113012919663200e-03  2.750000000000000000e+02
4.515050167224016198e-01  2.335746330935565065e-03  2.750000000000000000e+02
4.682274247491572394e-01  2.160452771194493887e-03  2.750000000000000000e+02
4.849498327759128591e-01  2.004402340898586016e-03  2.750000000000000000e+02
5.016722408026684787e-01  1.864896108069889410e-03  2.750000000000000000e+02
5.183946488294240984e-01  1.739330972599669508e-03  2.750000000000000000e+02
5.351170568561797181e-01  1.626142350708429003e-03  2.750000000000000000e+02
5.518394648829353377e-01  1.524201125203693752e-03  2.750000000000000000e+02
5.685618729096909574e-01  1.431758884187318837e-03  2.750000000000000000e+02
5.852842809364465770e-01  1.347332574684452500e-03  2.750000000000000000e+02
6.020066889632021967e-01  1.269987963364167718e-03  2.750000000000000000e+02
6.187290969899578164e-01  1.193842833082412814e-03  2.750000000000000000e+02
6.354515050167134360e-01  1.134304262952573819e-03  2.750000000000000000e+02
6.521739130434690557e-01  1.074739849976519626e-03  2.750000000000000000e+02
6.688963210702246753e-01  1.019391417309421961e-03  2.750000000000000000e+02
6.856187290969802950e-01  9.685149219148742657e-04  2.750000000000000000e+02
7.023411371237359146e-01  9.215680307202323441e-04  2.750000000000000000e+02
7.190635451504915343e-01  8.778336461916852939e-04  2.750000000000000000e+02
7.357859531772471540e-01  8.371583982044180717e-04  2.750000000000000000e+02
7.525083612040027736e-01  7.989509249889178034e-04  2.750000000000000000e+02
7.692307692307583933e-01  7.640892536850313376e-04  2.750000000000000000e+02
7.859531772575140129e-01  7.308610696708288607e-04  2.750000000000000000e+02
8.026755852842695216e-01  7.000613662661139868e-04  2.750000000000000000e+02
8.193979933110251412e-01  6.716114855552450091e-04  2.750000000000000000e+02
8.361204013377807609e-01  6.451318237877418657e-04  2.750000000000000000e+02
8.528428093645363806e-01  6.227936418353471979e-04  2.750000000000000000e+02
8.695652173912920002e-01  5.781498585821521216e-04  2.750000000000000000e+02
8.862876254180476199e-01  5.669425916625158227e-04  2.750000000000000000e+02
9.030100334448032395e-01  5.469783994800537933e-04  2.750000000000000000e+02
9.197324414715588592e-01  5.270804196451208193e-04  2.750000000000000000e+02
9.364548494983144789e-01  5.081557625259442313e-04  2.750000000000000000e+02
9.531772575250700985e-01  4.902158203181577025e-04  2.750000000000000000e+02
9.698996655518257182e-01  4.732691982515081579e-04  2.750000000000000000e+02
9.866220735785813378e-01  4.569682557165315878e-04  2.750000000000000000e+02
1.003344481605336957e+00  4.415818005636413927e-04  2.750000000000000000e+02
1.020066889632092577e+00  4.268530456899089290e-04  2.750000000000000000e+02
1.036789297658848197e+00  4.131090415212784858e-04  2.750000000000000000e+02
1.053511705685603816e+00  3.997727456689030958e-04  2.750000000000000000e+02
1.070234113712359436e+00  3.867841556756119840e-04  2.750000000000000000e+02
