0.000000000000000000e+00  1.929073903333333381e-02  1.250000000000000000e+02
1.672240802675561619e-02  1.965578125559503536e-02  1.250000000000000000e+02
3.344481605351123238e-02  2.082952046799560475e-02  1.250000000000000000e+02
5.016722408026684510e-02  2.312794175696664123e-02  1.250000000000000000e+02
6.688963210702246476e-02  2.734297688771953824e-02  1.250000000000000000e+02
8.361204013377808442e-02  3.568131145201558496e-02  1.250000000000000000e+02
1.003344481605336902e-01  5.676929968874046967e-02  1.250000000000000000e+02
1.170568561872893099e-01  1.862801546305144773e-01  1.250000000000000000e+02
1.337792642140449295e-01  1.154029092904571147e-01  1.250000000000000000e+02
1.505016722408005492e-01  4.079167071806034939e-02  1.250000000000000000e+02
1.672240802675561688e-01  2.374096120268422497e-02  1.250000000000000000e+02
1.839464882943117885e-01  1.627429348368946219e-02  1.250000000000000000e+02
2.006688963210673804e-01  1.212786697785812363e-02  1.250000000000000000e+02
2.173913043478230001e-01  9.514097624959118316e-03  1.250000000000000000e+02
2.341137123745786197e-01  7.730252553610260889e-03  1.250000000000000000e+02
2.508361204013342394e-01  6.447486040760398197e-03  1.250000000000000000e+02
2.675585284280898590e-01  5.480319310787918827e-03  1.250000000000000000e+02
2.842809364548454787e-01  4.733765039889926453e-03  1.250000000000000000e+02
3.010033444816010983e-01  4.141329274276948393e-03  1.250000000000000000e+02
3.177257525083567180e-01  3.661889784965322112e-03  1.250000000000000000e+02
3.344481605351123377e-01  3.268107940365945398e-03  1.250000000000000000e+02
3.511705685618679573e-01  2.939060802821736023e-03  1.250000000000000000e+02
3.678929765886235770e-01  2.653294337974971412e-03  1.250000000000000000e+02
3.846153846153791966e-01  2.430429070657825520e-03  1.250000000000000000e+02
4.013377926421347608e-01  2.225928484553249802e-03  1.250000000000000000e+02
4.180602006688903804e-01  2.049110644329298504e-03  1.250000000000000000e+02
4.347826086956460001e-01  1.894647627360981912e-03  1.250000000000000000e+02
4.515050167224016198e-01  1.759407348155792982e-03  1.250000000000000000e+02
4.682274247491572394e-01  1.639245847754601873e-03  1.250000000000000000e+02
4.849498327759128591e-01  1.532772995215312024e-03  1.250000000000000000e+02
5.016722408026684787e-01  1.437137864755232055e-03  1.250000000000000000e+02
5.183946488294240984e-01  1.351643182533469704e-03  1.250000000000000000e+02
5.351170568561797181e-01  1.274592141303885866e-03  1.250000000000000000e+02
5.518394648829353377e-01  1.204724957467738890e-03  1.250000000000000000e+02
5.685618729096909574e-01  1.141344569126411228e-03  1.250000000000000000e+02
5.852842809364465770e-01  1.083495849082123479e-03  1.250000000000000000e+02
6.020066889632021967e-01  1.030485913953034386e-03  1.250000000000000000e+02
6.187290969899578164e-01  9.682629419163222900e-04  1.250000000000000000e+02
6.354515050167134360e-01  9.373759446389921942e-04  1.250000000000000000e+02
6.521739130434690557e-01  8.967232902196030017e-04  1.250000000000000000e+02
