0.000000000000000000e+00  1.507955066666666864e-02  2.500000000000000000e+02
1.672240802675561619e-02  1.572739261164372154e-02  2.500000000000000000e+02
3.344481605351123238e-02  1.776603443110387481e-02  2.500000000000000000e+02
5.016722408026684510e-02  2.159513959554343332e-02  2.500000000000000000e+02
6.688963210702246476e-02  2.830937424535715646e-02  2.500000000000000000e+02
8.361204013377808442e-02  4.106267110418683475e-02  2.500000000000000000e+02
1.003344481605336902e-01  7.222303897701422282e-02  2.500000000000000000e+02
1.170568561872893099e-01  2.535729540112978131e-01  2.500000000000000000e+02
1.337792642140449295e-01  1.867635415022567968e-01  2.500000000000000000e+02
1.505016722408005492e-01  7.072644253780047130e-02  2.500000000000000000e+02
1.672240802675561688e-01  4.449736091567592366e-02  2.500000000000000000e+02
1.839464882943117885e-01  3.286657445036092473e-02  2.500000000000000000e+02
2.006688963210673804e-01  2.627436017728210227e-02  2.500000000000000000e+02
2.173913043478230001e-01  2.201253624038345888e-02  2.500000000000000000e+02
2.341137123745786197e-01  1.902066956222000366e-02  2.500000000000000000e+02
2.508361204013342394e-01  1.680095487437099216e-02  2.500000000000000000e+02
2.675585284280898590e-01  1.507550000248117882e-02  2.500000000000000000e+02
2.842809364548454787e-01  1.369710223679902750e-02  2.500000000000000000e+02
3.010033444816010983e-01  1.256623524117049182e-02  2.500000000000000000e+02
3.177257525083567180e-01  1.161767158602557658e-02  2.500000000000000000e+02
3.344481605351123377e-01  1.080427917385184608e-02  2.500000000000000000e+02
3.511705685618679573e-01  1.008076267758326386e-02  2.500000000000000000e+02
3.678929765886235770e-01  9.171056119932637085e-03  2.500000000000000000e+02
3.846153846153791966e-01  9.160928439728644596e-03  2.500000000000000000e+02
4.013377926421347608e-01  8.617618869384238711e-03  2.500000000000000000e+02
4.180602006688903804e-01  8.178175353837982553e-03  2.500000000000000000e+02
4.347826086956460001e-01  7.791272929786577719e-03  2.500000000000000000e+02
4.515050167224016198e-01  7.444318646644078677e-03  2.500000000000000000e+02
4.682274247491572394e-01  7.129501066108163976e-03  2.500000000000000000e+02
4.849498327759128591e-01  6.843107261516451906e-03  2.500000000000000000e+02
5.016722408026684787e-01  6.579761517460494535e-03  2.500000000000000000e+02
5.183946488294240984e-01  6.337818858026917149e-03  2.500000000000000000e+02
